,s_start,t_start,z_start,vpar_start,s_end,t_end,z_end,vpar_end,last_time,dt_min,dt_max
271,0.6674897912316017,0.0667032395269148,2.655931865519747,-12367906.85895787,0.5937994449022856,-1.9987234486603978,-3285.8265571364445,-12240223.182908524,0.003,1.3790170544539906e-09,1.418111359718399e-07
272,0.03774745649038126,0.0014732747057633051,1.3177166065969605,-7211013.1158292135,0.009213089256393603,-3.02884807116279,-1943.0365829305097,-6656151.267846062,0.003,1.3418571077956138e-09,2.1280756451033543e-07
273,-0.0828262583300099,-0.3692900347372965,2.427020026114575,773612.2360839607,0.26061053829307657,-2.5778933501364683,37.10826010205302,-1059607.8668159132,0.003,1.2370565847727444e-09,3.526793936834605e-07
274,0.04049531203682728,0.008755136084216216,1.5627356808577546,6224143.939935148,0.07665514880904788,2.049324878166432,1583.4824591515016,5465526.371372186,0.003,1.365527772691582e-09,2.1503670404013852e-07
275,-0.35625992970943493,0.1510281527055566,4.112582269754611,428419.62593579665,0.31656402396097033,-2.4774499891346404,31.04662091319643,-1165962.0992522584,0.003,1e-10,3.6350819666721704e-07
276,0.14391116709227753,-0.17629605579207847,5.54095631654101,4895872.484552964,1.0078577897144232,2.336553759685917,12.76540936607751,4251862.533683417,5.1082210007384485e-05,1.3621968413959083e-09,1.8903993548117978e-07
277,-0.2827467496723182,-0.00831040977172366,1.8436200771107039,-3100685.9301924463,0.38299180033637814,1.5224471316720334,-1383.005011458651,-5007065.516652951,0.003,1.1553854265302393e-09,1.7511089096027727e-07
278,0.014485690897851998,-0.0014284752009206358,2.486256331402906,11043572.076855393,0.029021327111372473,-1.899146864120749,3009.983830228141,10830035.76274039,0.003,1.3737006723528501e-09,1.9569699132130665e-07
279,0.3593980971458117,-0.2629930367897446,3.683452260495955,-5636952.07517302,0.3863759733083949,-1.6326154325114226,-1581.4715036275823,-4809698.875219079,0.003,1.2804346909088232e-09,1.9541859564096968e-07
280,-0.061956532910573285,-0.030906174127585655,6.061053533906121,3181643.9961978206,0.06932538098423147,2.9547251600128503,1129.5335685419461,2573009.5270683635,0.003,1.240959982110266e-09,3.1538856777510906e-07
281,-0.1770249770602524,0.42891331709515934,0.6987158017804432,11250646.849740358,0.400045675551292,-0.7373569969827578,2954.080883001895,11098680.829371609,0.003,1.5316267983080716e-09,1.2416536377583199e-07
282,0.13885986123593275,0.048472530903802824,6.023494257610847,45061.715365751515,0.39268179386352475,2.4613149693724683,55.731688961871136,-4757156.583903961,0.003,1e-10,3.9758308227000456e-07
283,-0.14983922776161987,0.10218564171459828,5.779203684245776,6647211.623462178,0.14977209526424995,1.8096224014015267,1989.6353566858995,6793416.303298752,0.003,1.2261848327337366e-09,1.8111222090119334e-07
284,0.18510447235790267,0.25414046590463146,3.348088448214259,10190364.792763969,0.3714020556856081,2.3788764238838422,2657.9625165988555,9541964.206987359,0.003,1.487465133746265e-09,1.3764728158429326e-07
285,-0.00048296023237431765,0.020889375774394238,1.080036662713227,944818.2442668222,1.0018535339433794,2.7033747462722633,0.4651657162047674,4095730.1204911037,7.380581728216812e-05,1.2811003927604218e-09,1.8813892935818506e-07
286,0.04496115131276322,-0.0033832005774343745,4.662984867537362,-3313278.3310308987,1.000190668467318,2.565654846877752,-60.85542394368026,4036097.16753153,0.0003950683367543939,1e-10,2.626650426711124e-07
287,-0.3137372233134737,0.1433720290560065,6.210277015601799,-2288207.487481874,0.48022589740550736,0.8541618766762284,-1351.3525807928327,-4922599.0661759,0.003,1.1247964457674839e-09,1.9578153316247249e-07
288,0.06942251935965539,0.03628668888545233,5.158580509124682,-6999920.67669744,0.08178341709060136,0.4555865872679803,-1821.5613892966428,-7011571.946682412,0.003,1.3717916195792116e-09,2.1204316693251433e-07
289,-0.09460083164479721,0.3199463428165118,4.0716850426501665,-3139250.1744973497,1.0003162659297877,2.207108082933099,-4.1905333539446294,7161012.460618087,0.000305504074333307,1.2505502232552127e-09,2.049942665555139e-07
290,0.007253977672486201,-0.02757128582596075,4.668668468117248,5055938.481751611,0.05483226909413124,2.5706410482967916,1363.0502505947181,3998643.909962082,0.003,1.3158510576735592e-09,2.5134251007458456e-07
291,0.45291248116915267,-0.007213820227156821,1.3161629729704094,-6331381.231354125,1.0025101391509017,2.6765120854724023,-145.61782699404716,5819919.444049395,0.0011570655813285373,1.4997467734663568e-09,2.898963701169183e-07
292,0.035829811499088975,0.004251071191254537,1.845850583785426,-4467929.183589113,0.06248323481293167,0.32811734675074483,-1075.122970481337,-3914719.021598391,0.003,1e-10,3.08280008019381e-07
293,0.3328697365209771,0.22722956364837196,5.859119702654564,1847058.6238344577,1.0002646222055085,1.783543138236682,6.644924310480768,5901569.16822002,4.237660580486462e-05,1.3230426620409874e-09,1.5641752694743628e-07
294,0.15255055944480564,0.0583460127331066,5.548869897047613,3095512.4320867057,1.0081223039484657,2.2460463558912958,-21.795428190955707,3365281.3634457528,0.0007728009649802057,1.330733048383371e-09,2.4469585254022385e-07
295,0.19512700164201147,-0.32164418189819305,4.583384010072258,-11172679.93203473,0.4076929015395155,0.23201096697380502,-2944.0199613921764,-11058958.700057259,0.003,1.4938461156775252e-09,1.3816614219270434e-07
296,0.048982931623140075,0.09502621415254527,6.000442033577561,8438854.573350621,0.09978416058901977,-0.013306123327381389,2354.431573988539,8868231.979125101,0.003,1.2861941437603818e-09,1.5624741464484155e-07
297,-0.032037165497823775,-0.014879465005791046,4.23019821020835,10520336.15032497,0.015133553597137056,-1.169848227200693,2891.8463758656567,10498904.223935112,0.003,1.321350447080828e-09,1.9529574775910101e-07
298,0.09864960098866507,-0.02849702975549566,5.96097890878747,-10110252.208228081,0.08149882810306079,1.2913728962753033,-2713.723036466161,-10209709.75736796,0.003,1.3832560987980944e-09,1.5434666549306288e-07
299,0.014849479768025555,-0.018579615276264907,1.7655988933990314,2068940.0049298282,1.003896834825462,2.5983743645988886,0.44232825984702356,4358175.839614322,0.0001488345527244377,1.3042417023877439e-09,2.080913198003206e-07
300,-0.330898913442794,0.22473168179558928,3.6988048799121076,-9474689.023733407,0.38334570883796276,3.110241206841033,-2408.85682730314,-9838773.177205157,0.003,1.4877972651195527e-09,1.5378379923916775e-07
301,-0.08445354163261184,0.045000090153599695,4.175457786711848,-10433514.532443149,0.09750550622955478,-2.2188805128094344,-2864.3080707885897,-10819005.492077226,0.003,1.2797935744743438e-09,1.3931928342307935e-07
302,-0.12362251112439489,0.05831803818132219,0.3777236534290064,8770773.994665928,0.08302205252843194,0.7887529388062987,2451.722734261536,8915300.609049004,0.003,1.2732276049138187e-09,1.6207435344213464e-07
303,-0.1297092526459106,0.20448065118916778,4.122562031667185,9604417.34620378,0.2389412013653736,-1.7700688837314784,2682.784817462334,9880426.513182,0.003,1.244289873603874e-09,1.3615857712065473e-07
304,0.04942824860109875,0.0033912603316208424,0.3503034104520169,-9389466.668549089,0.04092993218282231,1.110899997409545,-2549.7512713645037,-9161370.271401653,0.003,1.3438648498473705e-09,1.716524440314583e-07
